Percent Digital Additional Content Revenue,Percent Digital Microtransaction Revenue,Percent Digital Subscription Revenue,Percent Digital Full Game Revenue,region,segment,Platform,title,genre,publisher,developer,Date,month,year,quarter,ARPMAU,MAU - Formatted,Downloads,Retention One Month,Reacquired Users in Month,Digital Full Game Units Sold - Formatted,Digital Full Game Price - Formatted,Digital Full Game Revenue - Formatted,Digital Additional Content Conversion Rate - Formatted,Digital Additional Content ARPPU - Formatted,Digital Additional Content Revenue - Formatted,Digital Season Pass ARPPU - Formatted,Digital Season Pass Conversion Rate - Formatted,Digital Season Pass Revenue - Formatted,Digital Subscribers - Formatted,Digital Subscription Fee - Formatted,Digital Subscription Revenue - Formatted,Digital DLC ARPPU - Formatted,Digital DLC Conversion Rate - Formatted,Digital DLC Revenue - Formatted,Digital Micro AC ARPPU - Formatted,Digital Micro AC Conversion Rate - Formatted,Digital Micro AC Revenue - Formatted,Digital Microtransaction Conversion Rate - Formatted,Digital Microtransaction ARPPU - Formatted,Digital Microtransaction Revenue - Formatted,Digital Total Revenue - Formatted,Ad Revenue,Key Event Text - Formatted,Key Event Type - Formatted,Calc Console Brand Exclusive - Formatted,Calc Free to Play Console - Formatted,Calc Rating Tier - Formatted,Calc Sales Tier - Formatted,Tag Branded IP - Formatted,Tag East vs West - Formatted,Tag Existing IP - Formatted,Tag Open World - Formatted,Tag Primary Mode - Formatted,Tag Production Quality - Formatted,"Export filtered data by clicking here then the 
Download > Crosstab menu button above."
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Dirty Bomb,Shooter,Nexon,Splash Damage,1/1/2017 0:00,1,2017,Q1,1.4,"261,237",22091,83.54%,8269,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,4.82%,$28.93 ,"$364,469.60 ","$364,469.60 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,No,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Dirty Bomb,Shooter,Warchest Ltd.,Splash Damage,2/1/2017 0:00,2,2017,Q1,1.4,"220,375",24971,72.00%,7318,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,4.81%,$29.06 ,"$307,805.37 ","$307,805.37 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,No,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Dirty Bomb,Shooter,Warchest Ltd.,Splash Damage,3/1/2017 0:00,3,2017,Q1,1.35,"227,956",30314,79.68%,22042,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,4.67%,$28.98 ,"$308,535.90 ","$308,535.90 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,No,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Dirty Bomb,Shooter,Warchest Ltd.,Splash Damage,4/1/2017 0:00,4,2017,Q2,1.29,"257,347",36088,80.41%,37954,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,4.56%,$28.29 ,"$331,813.71 ","$331,813.71 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,No,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Dirty Bomb,Shooter,Warchest Ltd.,Splash Damage,5/1/2017 0:00,5,2017,Q2,1.23,"241,846",21259,82.93%,7167,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,4.53%,$27.29 ,"$298,674.11 ","$298,674.11 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,No,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Dirty Bomb,Shooter,Warchest Ltd.,Splash Damage,6/1/2017 0:00,6,2017,Q2,1.19,"277,949",42444,81.30%,38885,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,4.44%,$26.91 ,"$331,801.67 ","$331,801.67 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,No,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Dirty Bomb,Shooter,Warchest Ltd.,Splash Damage,7/1/2017 0:00,7,2017,Q3,1.39,"358,870",77311,82.10%,53369,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,5.34%,$26.01 ,"$498,524.38 ","$498,524.38 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,No,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Dirty Bomb,Shooter,Warchest Ltd.,Splash Damage,8/1/2017 0:00,8,2017,Q3,1.38,"314,390",36759,75.59%,6361,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,5.42%,$25.46 ,"$434,056.31 ","$434,056.31 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,No,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Dirty Bomb,Shooter,Warchest Ltd.,Splash Damage,9/1/2017 0:00,9,2017,Q3,1.36,"246,796",33970,65.59%,6620,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,5.38%,$25.26 ,"$335,656.22 ","$335,656.22 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,No,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Dirty Bomb,Shooter,Warchest Ltd.,Splash Damage,10/1/2017 0:00,10,2017,Q4,1.32,"206,762",23914,71.34%,6782,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,5.24%,$25.25 ,"$273,529.15 ","$273,529.15 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,No,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Dirty Bomb,Shooter,Warchest Ltd.,Splash Damage,11/1/2017 0:00,11,2017,Q4,1.26,"227,417",28379,80.51%,32585,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,5.21%,$24.17 ,"$286,354.91 ","$286,354.91 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,No,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Dirty Bomb,Shooter,Warchest Ltd.,Splash Damage,12/1/2017 0:00,12,2017,Q4,1.26,"195,156",20581,73.59%,7226,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,5.21%,$24.27 ,"$246,778.64 ","$246,778.64 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,No,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Dirty Bomb,Shooter,Warchest Ltd.,Splash Damage,1/1/2018 0:00,1,2018,Q1,1.26,"191,041",12722,87.48%,7590,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,5.21%,$24.18 ,"$240,854.20 ","$240,854.20 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,No,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Dirty Bomb,Shooter,Warchest Ltd.,Splash Damage,2/1/2018 0:00,2,2018,Q1,1.27,"162,603",16139,72.80%,7383,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,5.23%,$24.21 ,"$206,111.37 ","$206,111.37 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,No,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Dirty Bomb,Shooter,Warchest Ltd.,Splash Damage,3/1/2018 0:00,3,2018,Q1,1.33,"138,917",12515,73.16%,7448,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,5.18%,$25.73 ,"$185,279.39 ","$185,279.39 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,No,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Dirty Bomb,Shooter,Warchest Ltd.,Splash Damage,4/1/2018 0:00,4,2018,Q2,1.3,"139,438",14635,79.00%,15061,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,5.06%,$25.76 ,"$181,726.04 ","$181,726.04 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,No,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Dirty Bomb,Shooter,Warchest Ltd.,Splash Damage,5/1/2018 0:00,5,2018,Q2,1.25,"135,762",7653,86.86%,6997,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,4.90%,$25.52 ,"$169,855.46 ","$169,855.46 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,No,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Dirty Bomb,Shooter,Warchest Ltd.,Splash Damage,6/1/2018 0:00,6,2018,Q2,1.22,"132,184",7530,86.86%,6733,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,4.76%,$25.53 ,"$160,784.02 ","$160,784.02 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,No,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Dirty Bomb,Shooter,Warchest Ltd.,Splash Damage,7/1/2018 0:00,7,2018,Q3,1.19,"128,699",7415,86.86%,6473,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,4.67%,$25.56 ,"$153,492.45 ","$153,492.45 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,No,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,DOTA 2,MOBA,Valve Corporation,Valve Corporation,1/1/2015 0:00,1,2015,Q1,1.76,"10,699,827",1818918,80.55%,570930,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,8.06%,$21.86 ,"$18,844,307.35 ","$18,844,307.35 ",,01/01/2015: Dota 2 Asia Compendium 2015 on PC,DLC,Non Console,No,B,Gigantic (>$1B),No,Untagged,Yes,No,Multiplayer,AAA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,DOTA 2,MOBA,Valve Corporation,Valve Corporation,2/1/2015 0:00,2,2015,Q1,1.79,"11,115,899",1945131,80.46%,561427,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,8.25%,$21.74 ,"$19,930,479.65 ","$19,930,479.65 ",,02/12/2015-03/02/2015: New Bloom Festival 2015 on PC,UPD,Non Console,No,B,Gigantic (>$1B),No,Untagged,Yes,No,Multiplayer,AAA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,DOTA 2,MOBA,Valve Corporation,Valve Corporation,3/1/2015 0:00,3,2015,Q1,1.78,"10,856,121",2390607,74.55%,178336,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,8.07%,$22.02 ,"$19,296,884.01 ","$19,296,884.01 ",,,,Non Console,No,B,Gigantic (>$1B),No,Untagged,Yes,No,Multiplayer,AAA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,DOTA 2,MOBA,Valve Corporation,Valve Corporation,4/1/2015 0:00,4,2015,Q2,1.66,"10,700,730",2302505,75.02%,253982,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,8.07%,$20.62 ,"$17,807,573.58 ","$17,807,573.58 ",,,,Non Console,No,B,Gigantic (>$1B),No,Untagged,Yes,No,Multiplayer,AAA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,DOTA 2,MOBA,Valve Corporation,Valve Corporation,5/1/2015 0:00,5,2015,Q2,4.83,"10,818,137",1831211,79.02%,531415,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,16.71%,$28.90 ,"$52,253,040.29 ","$52,253,040.29 ",,05/01/2015: The International Compendium 2015 on PC,DLC,Non Console,No,B,Gigantic (>$1B),No,Untagged,Yes,No,Multiplayer,AAA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,DOTA 2,MOBA,Valve Corporation,Valve Corporation,6/1/2015 0:00,6,2015,Q2,4.06,"11,174,750",1786736,80.25%,706367,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,15.45%,$26.30 ,"$45,408,230.95 ","$45,408,230.95 ",,,,Non Console,No,B,Gigantic (>$1B),No,Untagged,Yes,No,Multiplayer,AAA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,DOTA 2,MOBA,Valve Corporation,Valve Corporation,7/1/2015 0:00,7,2015,Q3,2.87,"11,256,144",2073461,77.88%,480092,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,13.12%,$21.85 ,"$32,274,113.74 ","$32,274,113.74 ",,"07/26/2015-08/08/2015: The International on PC
07/26/2015-08/08/2015: The International on PC",OTH,Non Console,No,B,Gigantic (>$1B),No,Untagged,Yes,No,Multiplayer,AAA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,DOTA 2,MOBA,Valve Corporation,Valve Corporation,8/1/2015 0:00,8,2015,Q3,2.08,"11,872,879",1983774,80.62%,814737,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,9.81%,$21.22 ,"$24,727,557.16 ","$24,727,557.16 ",,,,Non Console,No,B,Gigantic (>$1B),No,Untagged,Yes,No,Multiplayer,AAA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,DOTA 2,MOBA,Valve Corporation,Valve Corporation,9/1/2015 0:00,9,2015,Q3,1.84,"11,604,077",2512561,74.50%,246339,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,8.46%,$21.73 ,"$21,331,615.33 ","$21,331,615.33 ",,,,Non Console,No,B,Gigantic (>$1B),No,Untagged,Yes,No,Multiplayer,AAA,
